Frame,Emotion,Time,NE_PROB,HA_PROB,SA_PROB,SU_PROB,FE_PROB,DI_PROB,AN_PROB
240,Neutral,8.67441987991333,0.79473853,0.052659843,0.055434793,0.043506533,0.0065795467,0.010749115,0.036331724
241,Neutral,9.072176933288574,0.8262675,0.04905745,0.05021058,0.038896378,0.005153097,0.008383821,0.022031246
242,Neutral,9.681153059005737,0.8438763,0.047920737,0.044695303,0.036929615,0.0043597524,0.0068510445,0.015367381
243,Neutral,10.008661031723022,0.84834146,0.05062319,0.040874705,0.03741995,0.0040826094,0.006259914,0.0123981945
244,Neutral,10.257241010665894,0.8518453,0.054085128,0.037446965,0.03721266,0.0037343453,0.0057971315,0.009878455
245,Neutral,10.454817056655884,0.85119236,0.05580142,0.037597265,0.03689891,0.003586756,0.005936593,0.008986701
246,Neutral,10.648628950119019,0.84991056,0.058044504,0.036726568,0.0373933,0.0034222808,0.005970106,0.008532589
247,Neutral,10.855725049972534,0.8498967,0.05969211,0.036593184,0.036609657,0.0032036183,0.0057916585,0.008213031
248,Neutral,11.051001071929932,0.8435801,0.06112214,0.039166875,0.03789426,0.00329581,0.0062717,0.008668984
249,Neutral,11.255283832550049,0.832201,0.06323179,0.044281673,0.04016489,0.0035083645,0.0071149548,0.009497346
250,Neutral,11.45499587059021,0.8158616,0.06583072,0.052113764,0.04299758,0.0038296287,0.008725338,0.010641333
251,Neutral,11.661480903625488,0.79436225,0.067256875,0.06397031,0.046319686,0.0043109837,0.010824626,0.012955265
252,Neutral,11.875783920288086,0.75809246,0.07439401,0.079568215,0.051057298,0.005072158,0.014214572,0.01760124
253,Neutral,12.074310779571533,0.70884794,0.08169813,0.10066673,0.05704354,0.0064507923,0.019067496,0.026225375
254,Neutral,12.27832293510437,0.64710087,0.0909516,0.123018526,0.06420615,0.008345326,0.025553701,0.04082378
255,Neutral,12.472826719284058,0.60316277,0.09246125,0.14234829,0.06558697,0.009781059,0.03202407,0.054635573
256,Neutral,12.668076038360596,0.564933,0.08650272,0.16379376,0.06362434,0.0113668535,0.03753501,0.07224429
257,Neutral,12.857985973358154,0.5035554,0.08274468,0.1840331,0.06989171,0.014492482,0.04490118,0.100381404
258,Neutral,13.064953804016113,0.4807214,0.08275893,0.18627693,0.07343412,0.015382997,0.04337184,0.11805377
259,Neutral,13.252912759780884,0.4579163,0.083776005,0.18955763,0.07600392,0.01615717,0.04266558,0.1339234
262,Neutral,13.7360680103302,0.45632735,0.086070344,0.1903976,0.0791893,0.016349578,0.037655104,0.13401079
263,Neutral,14.032925844192505,0.4659621,0.091305174,0.18787229,0.082930066,0.017249381,0.03544006,0.11924083
264,Neutral,14.442884922027588,0.49203613,0.098466724,0.18493764,0.08443262,0.015880344,0.028976064,0.095270544
265,Neutral,14.767535924911499,0.5040363,0.10813336,0.18030638,0.08671025,0.015804,0.02810861,0.07690099
266,Neutral,14.989104747772217,0.5106229,0.10963903,0.18618754,0.085661255,0.016016623,0.026999451,0.064873286
267,Neutral,15.224590063095093,0.46770698,0.12904541,0.18274508,0.10155072,0.018511033,0.028613294,0.07182738
268,Neutral,15.42797589302063,0.4317765,0.15125096,0.17835785,0.11287929,0.019790718,0.02998984,0.07595498
269,Neutral,15.652631044387817,0.44853604,0.1699266,0.16861194,0.10999573,0.017913291,0.03044534,0.05457119
270,Neutral,15.870361804962158,0.4695617,0.17144905,0.15245833,0.113812916,0.017827448,0.029652711,0.04523791
271,Neutral,16.068636894226074,0.49298286,0.17151847,0.1348549,0.11637998,0.017597439,0.028662756,0.03800369
272,Neutral,16.280642986297607,0.5159564,0.17167969,0.11736129,0.11517544,0.016637295,0.02870026,0.034489684
273,Neutral,16.480841875076294,0.5443745,0.15927787,0.10377046,0.11212944,0.016114682,0.029122863,0.035210215
274,Neutral,16.731897830963135,0.56488645,0.15002093,0.09226136,0.11190544,0.01554603,0.028928183,0.036451634
275,Neutral,16.9319269657135,0.5950106,0.13524301,0.0830019,0.10480849,0.0148168495,0.028654234,0.038464867
276,Neutral,17.135243892669678,0.616717,0.13971333,0.06600463,0.10303699,0.01301771,0.026273135,0.03523728
277,Neutral,17.35273504257202,0.66203237,0.12252472,0.060018204,0.08412017,0.010893271,0.021909956,0.038501292
278,Neutral,17.54364275932312,0.686416,0.10868105,0.05252067,0.07594084,0.0101564,0.019881463,0.046403576
279,Neutral,17.729121923446655,0.7032209,0.09409814,0.048245683,0.0689452,0.009742305,0.018180897,0.057566877
280,Neutral,17.924240827560425,0.7144634,0.08834268,0.041201696,0.06314646,0.009097617,0.016045759,0.06770244
281,Neutral,18.13775897026062,0.7107253,0.081941105,0.03800181,0.060315017,0.009114173,0.015052584,0.08484996
282,Neutral,18.337819814682007,0.6985545,0.07893096,0.03470719,0.058414303,0.009386086,0.0151001485,0.10490681
283,Neutral,18.53385281562805,0.7045688,0.07471858,0.03082973,0.052293487,0.008432797,0.013233975,0.11592264
284,Neutral,18.724965810775757,0.71356624,0.069235004,0.026761444,0.04753411,0.0076103997,0.011839199,0.123453535
285,Neutral,18.924118995666504,0.71423525,0.061911877,0.024325114,0.048912294,0.008357357,0.012490999,0.12976708
286,Neutral,19.13014507293701,0.7147785,0.059747726,0.022792108,0.051597692,0.008667022,0.012660565,0.12975636
287,Neutral,19.32921600341797,0.6900591,0.06310881,0.022041883,0.060561374,0.009661954,0.01355738,0.14100957
288,Neutral,19.520889043807983,0.65858173,0.06832676,0.019880686,0.06931493,0.010510123,0.013743619,0.15964215
289,Neutral,19.719005823135376,0.6176774,0.075873084,0.017747143,0.08066681,0.011738706,0.014253565,0.18204333
290,Neutral,19.913079023361206,0.6044099,0.0848443,0.015863841,0.08856287,0.011966527,0.014093502,0.18025918
291,Neutral,20.112004041671753,0.59480876,0.09745137,0.013655424,0.09442784,0.011586139,0.013797431,0.17427298
292,Neutral,20.30300498008728,0.54206616,0.11471924,0.013006436,0.10829535,0.012715797,0.014979241,0.19421785
293,Neutral,20.49663472175598,0.4657265,0.14102177,0.011985846,0.12741788,0.01456256,0.016816739,0.22246867
294,Neutral,20.685860872268677,0.38152802,0.1774941,0.011330825,0.14401826,0.015865203,0.02015331,0.24961028
295,Neutral,20.882585763931274,0.29807213,0.20719984,0.0101560755,0.157994,0.016487824,0.022327429,0.28776273
296,Neutral,21.078197956085205,0.30862987,0.22570658,0.009955096,0.17034936,0.01543171,0.02227083,0.24765654
297,Neutral,21.272315740585327,0.3357977,0.22681491,0.009731242,0.17897314,0.014351894,0.021536713,0.21279436
298,Neutral,21.47751498222351,0.36046293,0.2180639,0.010353349,0.19102629,0.013242324,0.020460993,0.18639018
299,Neutral,21.66437602043152,0.40247616,0.20595865,0.011012788,0.19709139,0.011875144,0.018372437,0.15321344
300,Neutral,21.860543966293335,0.46018085,0.18939729,0.012095705,0.19584247,0.010428805,0.015979344,0.11607557
301,Neutral,22.068848848342896,0.5162781,0.16705815,0.013376989,0.1907688,0.009556693,0.014425038,0.08853631
302,Neutral,22.289928913116455,0.5876595,0.14614134,0.014178506,0.1675027,0.008199818,0.012058273,0.06425994
303,Neutral,22.49136996269226,0.64323074,0.1292392,0.014387747,0.14735149,0.0074162707,0.01051719,0.04785734
304,Neutral,22.692434787750244,0.6901361,0.11537407,0.014186077,0.12814723,0.0067280857,0.009222235,0.036206342
305,Neutral,23.238585710525513,0.71238846,0.11918781,0.013977002,0.11336472,0.0058354065,0.008552599,0.026693873
306,Neutral,23.66097092628479,0.74209356,0.11519733,0.013411499,0.09618681,0.0050516836,0.0077878647,0.0202713
307,Neutral,23.933764934539795,0.73071086,0.12648307,0.012851757,0.09693593,0.0048965383,0.00776147,0.020360371
308,Neutral,24.226886749267578,0.7279612,0.13199916,0.012244893,0.09515914,0.004647165,0.0076233163,0.020365119
309,Neutral,24.437575817108154,0.73675615,0.12736174,0.011863252,0.09253159,0.004429006,0.0071735284,0.019884733
310,Neutral,24.662665843963623,0.7469493,0.11824247,0.011764516,0.09113303,0.0045227297,0.0067159655,0.020671982
311,Neutral,24.859144926071167,0.7647036,0.10868322,0.01108579,0.087360084,0.0043248786,0.0059614154,0.017881112
312,Neutral,25.064943075180054,0.78707916,0.09218216,0.011179381,0.08535999,0.0043206303,0.0051809163,0.014697648
313,Neutral,25.33912706375122,0.81111556,0.07438978,0.011569589,0.08153886,0.004417643,0.0044942363,0.012474302
314,Neutral,25.546730041503906,0.82873255,0.06260301,0.011917791,0.07787683,0.004493146,0.003981476,0.010395209
315,Neutral,25.743958950042725,0.83711106,0.056471407,0.012561546,0.0765733,0.004664771,0.0037039092,0.0089139575
316,Neutral,25.95040798187256,0.8377253,0.057747442,0.012298242,0.07619571,0.0046284874,0.0036471672,0.0077576432
317,Neutral,26.15241503715515,0.83531547,0.06271036,0.012916408,0.07369872,0.0043314276,0.0036156226,0.007412068
318,Neutral,26.347238779067993,0.83636135,0.06564611,0.013606903,0.06926629,0.004026693,0.003489989,0.007602675
319,Neutral,26.550052165985107,0.82802,0.07339801,0.015080327,0.06796828,0.0039218673,0.0037199012,0.007891579
320,Neutral,26.75132393836975,0.8255692,0.07524312,0.01661979,0.06584666,0.0039049152,0.003849067,0.008967213
321,Neutral,26.944361925125122,0.8218102,0.075001635,0.018613923,0.06540836,0.004086336,0.004358299,0.010721374
322,Neutral,27.18353509902954,0.81527823,0.074026324,0.021060597,0.06663453,0.0045467815,0.0051391814,0.01331437
323,Neutral,27.37497591972351,0.80543727,0.07540229,0.023779899,0.0674614,0.0050555263,0.0063711167,0.016492533
324,Neutral,27.605250120162964,0.79447263,0.073567525,0.027169388,0.068554275,0.005819105,0.007863209,0.02255388
325,Neutral,27.80474281311035,0.7853608,0.06704936,0.031167049,0.06788969,0.0068542566,0.009498598,0.03218018
326,Neutral,27.993289947509766,0.7870909,0.055412754,0.037402168,0.06119946,0.0075709703,0.010657619,0.040666126
327,Neutral,28.18615984916687,0.7895362,0.04876159,0.037759922,0.06109578,0.008258429,0.010851361,0.043736637
328,Neutral,28.38231897354126,0.78175163,0.04510023,0.039320983,0.064167805,0.009478615,0.011619707,0.048560943
329,Neutral,28.597121000289917,0.78626597,0.044221725,0.037360188,0.06412478,0.009450915,0.0111942915,0.047382124
330,Neutral,28.801081895828247,0.7675635,0.053214595,0.035531282,0.07234845,0.009576649,0.011391586,0.05037395
331,Neutral,29.012907028198242,0.73832774,0.070533976,0.03230562,0.08658826,0.009495272,0.01083409,0.051915005
332,Neutral,29.214624881744385,0.7192506,0.08925956,0.029187664,0.09806789,0.008838403,0.009959679,0.045436163
333,Neutral,29.412778854370117,0.69110817,0.11284678,0.025779873,0.11136173,0.008411085,0.009259013,0.041233342
334,Neutral,29.620405912399292,0.6520553,0.14748691,0.022326808,0.122515105,0.0078003183,0.009051363,0.03876408
335,Neutral,29.827394008636475,0.58367705,0.19684325,0.018614182,0.14187701,0.007857739,0.009956125,0.041174635
336,Neutral,30.021317958831787,0.46761724,0.26321334,0.015033604,0.17588164,0.009396848,0.013155479,0.055701785
337,Neutral,30.235216856002808,0.38871524,0.31702062,0.013240936,0.1894087,0.009524429,0.01575955,0.06633053
338,Happiness,0.0,0.32078907,0.36888093,0.011852887,0.19226593,0.0092721265,0.018929807,0.07800928
339,Happiness,0.23531508445739746,0.27513307,0.3963023,0.010858414,0.18801862,0.009601809,0.022473969,0.09761182
340,Happiness,0.43377184867858887,0.25936574,0.40417814,0.010639273,0.17063937,0.009556428,0.025475465,0.12014557
341,Happiness,0.643298864364624,0.25154284,0.38976064,0.011067408,0.15276794,0.009677898,0.029199386,0.1559839
342,Happiness,0.8458940982818604,0.24150816,0.36475775,0.012031727,0.13644364,0.009855792,0.032998968,0.20240396
343,Happiness,1.3038549423217773,0.22586319,0.3273187,0.013244036,0.11986394,0.0099675115,0.036300946,0.26744166
344,Anger,0.0,0.23930344,0.27750918,0.01488105,0.109900884,0.01017324,0.036612716,0.31161946
345,Anger,0.21770524978637695,0.2842546,0.2474798,0.017099833,0.109902516,0.010369817,0.035607465,0.29528594
346,Neutral,0.0,0.36165807,0.21279247,0.01909886,0.105762176,0.010401929,0.03221666,0.25806984
347,Neutral,0.20357680320739746,0.45826057,0.17907691,0.020270625,0.09413048,0.009705272,0.026669182,0.21188697
348,Neutral,0.415477991104126,0.5651707,0.14447552,0.020544443,0.07972883,0.008702942,0.020867279,0.16051027
349,Neutral,0.616070032119751,0.66669613,0.11287269,0.019467834,0.06634841,0.0075039547,0.015223076,0.11188799
350,Neutral,0.8215827941894531,0.75529736,0.08560548,0.017479233,0.053462893,0.00610414,0.0104009295,0.07164992
351,Neutral,1.039815902709961,0.8134179,0.06620654,0.015442857,0.044770367,0.005153103,0.0072447653,0.04776452
352,Neutral,1.2283248901367188,0.8486473,0.054376233,0.013813027,0.03955812,0.0044873636,0.005279456,0.033838492
353,Neutral,1.4154860973358154,0.8744647,0.046157833,0.012417399,0.035254262,0.003866664,0.0039583254,0.023880841
354,Neutral,1.621279001235962,0.8877049,0.042523894,0.0113790175,0.032807034,0.0034345144,0.0032418214,0.018908959
355,Neutral,1.8369801044464111,0.89574873,0.04043164,0.010890132,0.031489093,0.003068504,0.002848253,0.015523602
356,Neutral,2.0378329753875732,0.89599985,0.03975486,0.010939136,0.032670073,0.003119639,0.0027881816,0.014728214
357,Neutral,2.2546119689941406,0.8947184,0.038748764,0.011339498,0.034724656,0.0031989939,0.0027513558,0.014518171
358,Neutral,2.455911874771118,0.89350814,0.037358068,0.01192752,0.0364047,0.0033098792,0.0027425906,0.01474912
359,Neutral,2.6560020446777344,0.89395833,0.035223763,0.013027487,0.036382936,0.0034132812,0.0027836945,0.015210542
360,Neutral,2.858572006225586,0.8967631,0.03273441,0.013902411,0.03502129,0.0034421892,0.0027796642,0.015357009
361,Neutral,3.0663270950317383,0.8986577,0.031569455,0.014672078,0.033300854,0.003439049,0.0027902506,0.015570696
362,Neutral,3.2612969875335693,0.8987083,0.031547237,0.015163974,0.032467317,0.0034384506,0.0028151914,0.015859565
363,Neutral,3.4666309356689453,0.89962274,0.030665899,0.0155259585,0.031279795,0.003505211,0.0028277973,0.016572526
364,Neutral,3.6737239360809326,0.89921564,0.030418193,0.01584978,0.030589933,0.0035671613,0.0028380365,0.017521268
365,Neutral,3.908669948577881,0.8995483,0.030716894,0.015337238,0.02988602,0.0035471749,0.0027933356,0.01817097
366,Neutral,4.097648859024048,0.8957456,0.03129822,0.015562294,0.030620169,0.0038164041,0.0029117495,0.020045731
367,Neutral,4.294769048690796,0.89316714,0.031940687,0.015161599,0.03126808,0.004044518,0.0030534035,0.021364635
368,Neutral,4.492380857467651,0.8895436,0.03264565,0.015102056,0.0324088,0.00432637,0.0032616286,0.022711797
369,Neutral,4.690776824951172,0.8932977,0.031504963,0.014532412,0.031068606,0.004174912,0.0031408546,0.022280604
370,Neutral,4.887223958969116,0.89336383,0.030822651,0.01447417,0.030962557,0.004208311,0.0031665051,0.023001965
371,Neutral,5.091519117355347,0.89844406,0.02889971,0.014078565,0.030271715,0.0041116467,0.0029850258,0.02120929
372,Neutral,5.305588960647583,0.9059782,0.026565382,0.013469644,0.028733505,0.0038832217,0.0027626054,0.018607577
373,Neutral,5.512934923171997,0.91427886,0.02482719,0.012388266,0.026797844,0.0035228827,0.0025447754,0.01564011
374,Neutral,5.713569164276123,0.92402464,0.022412214,0.01105223,0.02460785,0.0030952895,0.0022624854,0.012545293
375,Neutral,5.90678596496582,0.9295997,0.020565389,0.010249003,0.023974992,0.0029405768,0.0021221223,0.010548204
376,Neutral,6.1104960441589355,0.93306404,0.019423163,0.009683361,0.023632232,0.0028535777,0.0020429261,0.009300612
377,Neutral,6.3106629848480225,0.93479705,0.01875869,0.009172821,0.023881044,0.0028914064,0.0020829237,0.008416054
378,Neutral,6.514829874038696,0.9362796,0.018234689,0.008654902,0.024121149,0.0029395795,0.00209154,0.00767852
379,Neutral,6.715181827545166,0.9344883,0.018775292,0.00858849,0.025384685,0.0031659189,0.002289707,0.0073076594
380,Neutral,6.91839599609375,0.9325019,0.019915605,0.008388951,0.0263524,0.0033581464,0.0025250386,0.0069580325
381,Neutral,7.123389959335327,0.9310158,0.020750934,0.0084677795,0.026520241,0.0035552543,0.002841721,0.006848329
382,Neutral,7.325024127960205,0.92852575,0.022067495,0.008443369,0.02725222,0.0036831894,0.0029833536,0.0070445803
383,Neutral,7.53617787361145,0.925211,0.023655778,0.0085186,0.028383682,0.0038500358,0.003182438,0.0071983794
384,Neutral,7.742461919784546,0.92283696,0.026022453,0.008197191,0.028764376,0.003725193,0.0033035139,0.0071502835
385,Neutral,7.945493936538696,0.916734,0.029485682,0.00802004,0.031178527,0.0037355437,0.003492665,0.007353519
386,Neutral,8.165615797042847,0.9072564,0.03403696,0.008189748,0.034691308,0.003863302,0.0038018478,0.008160457
387,Neutral,8.372741937637329,0.89444923,0.038889643,0.00855641,0.040185664,0.004162718,0.004131773,0.009624662
388,Neutral,8.575217008590698,0.8750427,0.045432813,0.00924633,0.048623193,0.0047551817,0.004728034,0.0121717425
389,Neutral,8.784022092819214,0.8655049,0.046025474,0.009704622,0.053569924,0.005126944,0.0049838317,0.015084311
390,Neutral,8.993441104888916,0.8596812,0.04404051,0.010434851,0.05612089,0.005481484,0.005277525,0.018963683
391,Neutral,9.19994592666626,0.8563764,0.040273853,0.011525447,0.056884173,0.005835066,0.0055913706,0.023513755
392,Neutral,9.390118837356567,0.8417768,0.039525807,0.013012167,0.061148588,0.0066093085,0.00603911,0.031888135
393,Neutral,9.587103128433228,0.81172067,0.040334117,0.015385491,0.06910177,0.008114989,0.007117597,0.04822537
394,Neutral,9.798984050750732,0.7645379,0.044416547,0.018180814,0.08590345,0.0102991285,0.008313373,0.06834889
395,Neutral,10.003071069717407,0.73668027,0.046372026,0.01994249,0.09207452,0.011066877,0.00854608,0.085317686
396,Neutral,10.210438966751099,0.704555,0.047136538,0.021433854,0.09852942,0.012203327,0.008969054,0.107172765
397,Neutral,10.427695989608765,0.70328957,0.043118145,0.02192171,0.09347358,0.012314727,0.00914389,0.11673842
398,Neutral,10.633553981781006,0.7263705,0.035421476,0.023004752,0.081438184,0.011653131,0.008703612,0.11340835
399,Neutral,10.836910963058472,0.72176874,0.03507845,0.023554355,0.07928219,0.011250738,0.008944248,0.12012125
400,Neutral,11.058764934539795,0.7168978,0.03547679,0.023885023,0.07966982,0.011324427,0.008945699,0.12380047
401,Neutral,11.269875049591064,0.7223697,0.03485849,0.024508312,0.07764897,0.011081548,0.008659995,0.12087298
402,Neutral,11.478084802627563,0.76649296,0.028036276,0.02540828,0.064295486,0.010239348,0.0072986004,0.09822898
403,Neutral,11.688464879989624,0.80482656,0.022370486,0.026765037,0.0527778,0.009208244,0.005976803,0.078075156
404,Neutral,11.895084142684937,0.852422,0.0154286865,0.027306959,0.03859129,0.007903454,0.0045659766,0.05378186
405,Neutral,12.099745988845825,0.88577694,0.011866967,0.026494028,0.029889511,0.0065851877,0.003601832,0.03578554
406,Neutral,12.30736494064331,0.9050883,0.009953659,0.025793733,0.024259908,0.0056017963,0.0030052918,0.02629738
407,Neutral,12.537548065185547,0.9069829,0.01030143,0.025480932,0.023538413,0.005284139,0.0028919782,0.025520045
408,Neutral,12.740689992904663,0.91067225,0.010425118,0.024605056,0.022779798,0.004992785,0.0027613172,0.023763737
409,Neutral,12.942586898803711,0.9106259,0.009891614,0.024715021,0.023358554,0.005378152,0.0028867754,0.02314397
410,Neutral,13.158156871795654,0.9158068,0.008982382,0.0242887,0.022396289,0.005342493,0.0029294342,0.020253802
411,Neutral,13.353582859039307,0.9165776,0.008569023,0.024237419,0.02252438,0.005627101,0.003231138,0.01923335
412,Neutral,13.553929090499878,0.9180987,0.008334706,0.024035703,0.021840774,0.0057781707,0.0037072082,0.0182046
413,Neutral,13.779237985610962,0.9164533,0.008490301,0.023955792,0.02222836,0.0062040556,0.0044267806,0.0182413
414,Neutral,13.977329969406128,0.9104861,0.008904118,0.025104107,0.022923838,0.0067569944,0.0055653392,0.020259552
415,Neutral,14.192363023757935,0.90858537,0.008813823,0.02593526,0.021810466,0.0066717877,0.0058660745,0.022317255
416,Neutral,14.393082857131958,0.9099834,0.008430055,0.026504697,0.019834537,0.006170811,0.005826115,0.023250407
417,Neutral,14.600356817245483,0.91027755,0.008230953,0.027593961,0.018155057,0.0056858854,0.0058576562,0.024198975
418,Neutral,14.811142921447754,0.9115793,0.008061377,0.028305413,0.016577695,0.0051168576,0.0057614734,0.024597794
419,Neutral,15.015195846557617,0.9139773,0.007938876,0.028267857,0.015183678,0.0045944867,0.0056109927,0.02442687
420,Neutral,15.212743043899536,0.91978,0.0077324966,0.027276335,0.013884985,0.0040012845,0.005056689,0.022268144
421,Neutral,15.410682916641235,0.9240219,0.0076524834,0.026633194,0.012754487,0.0035154123,0.004752809,0.020669645
422,Neutral,15.610748052597046,0.9282017,0.0074108127,0.025883965,0.011922392,0.0031613829,0.004418883,0.019000836
423,Neutral,15.812119007110596,0.9320482,0.0071625337,0.025038818,0.01112056,0.0028638102,0.0041004783,0.017665673
424,Neutral,16.0143780708313,0.93352467,0.0071597043,0.024977,0.010540813,0.002609634,0.003913322,0.017274868
425,Neutral,16.218940019607544,0.9328545,0.007317493,0.025591401,0.010191084,0.0024723967,0.0039985967,0.017574556
426,Neutral,16.42146110534668,0.9315492,0.0075643854,0.025795672,0.01001123,0.0024182266,0.0041969493,0.018464385
427,Neutral,16.626288890838623,0.93033415,0.007830785,0.02607817,0.009902542,0.0023675186,0.0043635895,0.019123375
428,Neutral,16.831527948379517,0.9285423,0.008060893,0.026569448,0.0097531695,0.0023321565,0.0044633513,0.020278651
429,Neutral,17.029760122299194,0.9272638,0.008237978,0.026701866,0.009658154,0.0023197106,0.004602134,0.021216162
430,Neutral,17.236424922943115,0.9263088,0.008541458,0.0265027,0.009611143,0.0023277795,0.004926227,0.021781942
431,Neutral,17.43658709526062,0.9259963,0.009067856,0.025917567,0.009487415,0.00231543,0.005227029,0.021988388
432,Neutral,17.658342838287354,0.9232871,0.010043656,0.025432253,0.0096470555,0.0023663798,0.0055735074,0.023649935
433,Neutral,17.86624002456665,0.92046016,0.011386877,0.024417413,0.009949965,0.0024221712,0.0058437213,0.025519714
434,Neutral,18.07078504562378,0.91292566,0.013435848,0.024322225,0.010859896,0.0026089763,0.006248533,0.029598933
435,Neutral,18.285258054733276,0.8963819,0.016849102,0.025577383,0.012754689,0.0030062823,0.006964591,0.038465947
436,Neutral,18.493262767791748,0.8731465,0.0211011,0.0274595,0.015380587,0.0035663957,0.007929818,0.05141613
437,Neutral,18.690174102783203,0.85913265,0.023611186,0.028359924,0.01742853,0.0039268513,0.008869232,0.058671597
438,Neutral,18.893303155899048,0.85158473,0.024420273,0.028675996,0.019031305,0.0041678753,0.009626445,0.06249346
439,Neutral,19.102601051330566,0.84222025,0.024882393,0.029469071,0.020371227,0.0044344845,0.010513521,0.068109035
440,Neutral,19.30078911781311,0.8190486,0.026961224,0.030832652,0.023708444,0.0051923157,0.011605279,0.08265156
441,Neutral,19.498193979263306,0.7830516,0.02857631,0.033342965,0.029536953,0.0067490707,0.013556459,0.10518661
442,Neutral,19.698916912078857,0.7682837,0.028618941,0.03592353,0.0335819,0.007764342,0.014695765,0.11113175
443,Neutral,19.90942692756653,0.7477668,0.028958583,0.039445844,0.03811606,0.00906386,0.01621272,0.1204361
444,Neutral,20.12442708015442,0.7513723,0.027320523,0.041172717,0.03860671,0.009442456,0.016700115,0.115385234
445,Neutral,20.33364987373352,0.7696226,0.023731068,0.043693416,0.03597809,0.009316378,0.016066492,0.10159202
446,Neutral,20.54163098335266,0.78847814,0.020351613,0.04478271,0.03316846,0.009009878,0.014884982,0.08932409
447,Neutral,20.745770931243896,0.76731706,0.019637834,0.04868656,0.03453268,0.00993547,0.014930078,0.10496038
448,Neutral,20.944690942764282,0.7528582,0.018943248,0.052735593,0.035219554,0.010479379,0.014813485,0.1149506
449,Neutral,21.1493661403656,0.745142,0.018108753,0.056537993,0.036173955,0.0108602075,0.014043361,0.11913383
450,Neutral,21.350996017456055,0.7712429,0.015212835,0.062057026,0.03180128,0.009815194,0.012436693,0.09743405
451,Neutral,21.544705152511597,0.7850587,0.014001497,0.06397728,0.029812204,0.00924824,0.0113180475,0.08658404
452,Neutral,21.7483069896698,0.7880055,0.013583899,0.06695505,0.028511953,0.009067924,0.010921123,0.082954675
453,Neutral,21.94801378250122,0.78272957,0.013768448,0.07145665,0.02790875,0.009259152,0.011234903,0.08364265
454,Neutral,22.161338806152344,0.77113795,0.014575143,0.07613272,0.027736196,0.009533318,0.011587744,0.08929692
455,Neutral,22.362195014953613,0.75553143,0.016139152,0.07965975,0.027650228,0.009761604,0.012777863,0.09847996
456,Neutral,22.607717990875244,0.72344065,0.018869417,0.08522227,0.029107463,0.010706748,0.015432177,0.11722127
457,Neutral,22.815361976623535,0.6935646,0.021469928,0.089904144,0.029682236,0.011390914,0.01818442,0.13580386
458,Neutral,23.265630960464478,0.6732593,0.023559667,0.093837254,0.029410474,0.011522465,0.02016727,0.14824356
459,Neutral,23.500183820724487,0.6713163,0.023459347,0.09888589,0.027122434,0.011223925,0.02127378,0.14671846
460,Neutral,23.709081888198853,0.6819403,0.023147084,0.09755204,0.025309587,0.010849368,0.020800527,0.14040117
461,Neutral,23.908715963363647,0.68868047,0.023226855,0.09584726,0.024052827,0.010525827,0.020664044,0.13700281
462,Neutral,24.117363929748535,0.7238025,0.022446718,0.08606326,0.023085497,0.009214199,0.018330287,0.117057584
463,Neutral,24.329503059387207,0.77410007,0.02072181,0.071636565,0.021887919,0.0076212888,0.014949392,0.0890831
464,Neutral,24.530555963516235,0.81666356,0.019229425,0.05868359,0.021127522,0.0063317223,0.012196953,0.065767236
465,Neutral,24.73745894432068,0.8394473,0.018517883,0.051950265,0.021674637,0.005688593,0.010312609,0.05240871
466,Neutral,24.942513942718506,0.8536608,0.018673621,0.045669403,0.02368972,0.005359688,0.008751466,0.044195298
467,Neutral,25.147698879241943,0.8623175,0.018739773,0.040261243,0.026698468,0.0053310627,0.007521338,0.03913069
468,Neutral,25.35701894760132,0.8686619,0.018999439,0.03577451,0.029991971,0.0053110565,0.006360101,0.034901027
469,Neutral,25.562835931777954,0.87238526,0.01947067,0.033276327,0.03224852,0.0052475687,0.0057666474,0.031605028
470,Neutral,25.770316123962402,0.87728214,0.019056337,0.033033114,0.032253146,0.005131974,0.005344264,0.027899025
471,Neutral,25.9754900932312,0.88674784,0.018799283,0.031587496,0.030521793,0.0047664796,0.004822594,0.022754403
472,Neutral,26.17582607269287,0.88653445,0.02097104,0.030881219,0.02951965,0.0044859173,0.004529752,0.023077969
473,Neutral,26.377662897109985,0.8849214,0.025052853,0.029383918,0.029179223,0.0041169897,0.0042969543,0.023048723
474,Neutral,26.59387183189392,0.88248056,0.03013853,0.027538916,0.029115483,0.0039137676,0.0042328676,0.02257995
475,Neutral,26.79591202735901,0.8925612,0.033201892,0.022763403,0.027382722,0.0032965953,0.0037156707,0.017078442
476,Neutral,26.997639894485474,0.89406645,0.0371485,0.021124143,0.026759006,0.00297133,0.0035134365,0.014417114
477,Neutral,27.203328132629395,0.8841558,0.04693162,0.01991693,0.02903019,0.0028384558,0.0036780022,0.013449026
478,Neutral,27.412970066070557,0.8701532,0.059511434,0.018796885,0.03215923,0.0027429417,0.0038506666,0.012785746
479,Neutral,27.617101907730103,0.8381876,0.08285879,0.016791083,0.041345906,0.0029108133,0.0043582157,0.013547665
480,Neutral,27.822126865386963,0.79944664,0.11093224,0.01504059,0.051490452,0.003060862,0.0051330114,0.014896186
481,Neutral,28.029279947280884,0.7725926,0.12696019,0.014400069,0.058664624,0.0032539042,0.0062484522,0.017880246
482,Neutral,28.238943099975586,0.759731,0.12979138,0.01385794,0.06343312,0.0035844084,0.0076103075,0.021991817
